"Name","pitcher_id","Total","AB","blank","CH","CU","EP","FA","FC","FF","FO","FS","FT","IN","KC","KN","PO","SC","SI","SL","UN"
"Alvarez, R.J.",571439,556,0,0,0.0989208633093525,0,0,0,0,0.665467625899281,0,0,0,0.012589928057554,0,0,0,0,0,0.223021582733813,0
"Ames, Steve",571441,76,0,0,0.171052631578947,0,0,0,0,0.473684210526316,0,0,0,0.0526315789473684,0,0,0,0,0,0.302631578947368,0
"Beck, Chris",571476,101,0,0,0.297029702970297,0.0297029702970297,0,0,0,0.544554455445545,0,0,0,0,0,0,0,0,0,0.128712871287129,0
"Bellatti, Andrew",571479,346,0,0,0.208092485549133,0,0,0,0,0.57514450867052,0,0,0,0,0,0,0,0,0,0.216763005780347,0
"Boyd, Matt",571510,1003,0,0,0.179461615154536,0.0827517447657029,0,0,0,0.56630109670987,0,0,0,0,0,0,0,0,0,0.17148554336989,0
"Brothers, Rex",571521,2376,0,0,0.0437710437710438,0,0,0.000420875420875421,0,0.58543771043771,0,0,0.0542929292929293,0.00336700336700337,0,0,0,0,0,0.312710437710438,0
"Buchanan, David",571527,3043,0,0,0.207361156753204,0.103516266841932,0,0,0.0752546828787381,0.35195530726257,0,0,0.257969109431482,0.00394347683207361,0,0,0,0,0,0,0
"Cingrani, Tony",571561,3590,0,0,0.0832869080779944,0.0345403899721448,0,0,0,0.791364902506964,0,0,0.000835654596100279,0.00557103064066852,0,0,0,0,0,0.0844011142061281,0
"Copeland, Scott",571577,251,0,0,0.107569721115538,0.0637450199203187,0,0,0,0.199203187250996,0,0,0.454183266932271,0,0,0,0,0,0,0.175298804780877,0
"Corbin, Patrick",571578,4335,0,0,0.0848904267589389,0.000461361014994233,0,0,0.000230680507497116,0.197693194925029,0,0,0.470818915801615,0,0,0,0,0,0,0.245905420991926,0
"Cotham, Caleb",571584,179,0,0,0,0.0446927374301676,0,0,0.0111731843575419,0.402234636871508,0,0,0,0,0,0,0.00558659217877095,0,0,0.536312849162011,0
"Farmer, Buck",571656,891,0,0,0.217732884399551,0.173961840628507,0,0.00224466891133558,0,0.55331088664422,0,0,0.0415263748597082,0.00897867564534231,0,0,0.00224466891133558,0,0,0,0
"Fiers, Mike",571666,4556,0,0.000219490781387182,0.13630377524144,0.167251975417032,0,0,0.11215978928885,0.578577699736611,0,0,0.000438981562774363,0.004828797190518,0,0,0.000219490781387182,0,0,0,0
"Giles, Ken",571704,1875,0,0,0,0,0,0,0,0.6,0,0,0.00746666666666667,0.0064,0,0,0,0,0,0.386133333333333,0
"Givens, Mychal",571710,466,0,0,0.0708154506437768,0,0,0,0,0.624463519313305,0,0,0,0,0,0,0,0,0,0.304721030042918,0
"Hale, David",571735,2880,0,0,0.164930555555556,0.179166666666667,0,0,0.00138888888888889,0.402430555555556,0,0,0.238194444444444,0.0118055555555556,0,0,0.00208333333333333,0,0,0,0
"Heaney, Andrew",571760,2216,0,0.000451263537906137,0.170126353790614,0,0,0.000451263537906137,0,0.141245487364621,0,0,0,0.00180505415162455,0,0,0,0,0.492779783393502,0.193140794223827,0
"Hollands, Mario",571786,761,0,0,0.0512483574244415,0,0,0,0.0394218134034166,0.717477003942181,0,0,0,0,0,0,0,0,0,0.186596583442838,0.00525624178712221
"Holmberg, David",571787,1132,0,0,0.259717314487633,0.0609540636042403,0,0,0,0.585689045936396,0,0,0.0159010600706714,0.00353356890459364,0,0,0,0,0,0.0742049469964664,0
"Hutchison, Drew",571800,5556,0,0.000179985601151908,0.121310295176386,0,0,0.000719942404607631,0,0.614470842332613,0,0,0.0316774658027358,0.000179985601151908,0,0,0.000539956803455724,0,0,0.230921526277898,0
"Krol, Ian",571871,1620,0,0,0.0864197530864197,0.165432098765432,0,0,0.00493827160493827,0.410493827160494,0,0,0.185802469135802,0.012962962962963,0,0,0,0,0.0598765432098765,0.0740740740740741,0
"Liberatore, Adam",571893,483,0,0,0.0745341614906832,0,0,0,0,0.743271221532091,0,0,0.0124223602484472,0.0331262939958592,0,0,0,0,0,0.136645962732919,0
"Loup, Aaron",571901,2844,0,0,0.181786216596343,0,0,0,0,0,0,0,0.389592123769339,0.0126582278481013,0,0,0,0,0.29606188466948,0.119901547116737,0
"Matz, Steven",571927,576,0,0,0.0989583333333333,0.197916666666667,0,0,0,0.00347222222222222,0,0,0,0,0,0,0,0,0.680555555555556,0.0190972222222222,0
"Mikolas, Miles",571945,959,0,0,0.0855057351407716,0.119916579770594,0,0.00312825860271116,0,0.364963503649635,0,0,0.259645464025026,0.00417101147028154,0,0,0,0,0,0.16266944734098,0
"Miller, Shelby",571946,9135,0,0,0.0361247947454844,0.155336617405583,0,0.000218938149972633,0.104214559386973,0.533333333333333,0,0,0.165298303229338,0.00481663929939792,0,0,0.000328407224958949,0,0.000328407224958949,0,0
"Mitchell, Bryan",571951,753,0,0,0.0225763612217795,0.269588313413015,0,0,0.224435590969456,0.47808764940239,0,0,0,0.00531208499335989,0,0,0,0,0,0,0
"Patterson, Red",572017,87,0,0,0.229885057471264,0.114942528735632,0,0,0,0.436781609195402,0,0,0.149425287356322,0,0,0,0,0,0,0.0689655172413793,0
"Paxton, James",572020,2666,0,0,0.106526631657914,0.0225056264066016,0,0,0.0360090022505626,0.669917479369842,0,0,0.0206301575393848,0.00375093773443361,0.139909977494374,0,0.000750187546886722,0,0,0,0
"Pazos, James",572021,86,0,0,0,0,0,0,0,0.0813953488372093,0,0,0.0116279069767442,0,0,0,0,0,0.732558139534884,0.174418604651163,0
"Pinder, Branden",572038,482,0,0,0,0,0,0,0.0103734439834025,0.537344398340249,0,0,0,0.00829875518672199,0,0,0,0,0,0.443983402489627,0
"Richards, Garrett",572070,8224,0,0,0.00559338521400778,0.0535019455252918,0,0,0.155034046692607,0.331104085603113,0,0,0.149440661478599,0.00340466926070039,0,0,0.000486381322957198,0,0,0.301434824902724,0
"Rodriguez, Paco",572089,1232,0,0,0.0844155844155844,0.366071428571429,0,0,0,0.088474025974026,0,0,0.100649350649351,0.012987012987013,0,0,0.000811688311688312,0,0.023538961038961,0.323051948051948,0
"Rosenthal, Trevor",572096,3767,0,0,0.1629944252721,0.0400849482346695,0,0.000265463233342182,0,0.761879479692063,0,0,0.00132731616671091,0.00637111760021237,0,0,0.000265463233342182,0,0,0.0268117865675604,0
"Sampson, Keyvius",572102,1044,0,0.000957854406130268,0.10632183908046,0.140804597701149,0,0,0,0.620689655172414,0,0,0,0,0,0,0.000957854406130268,0,0,0.130268199233716,0
"Skaggs, Tyler",572140,2337,0,0,0.127941805733847,0.228498074454429,0,0,0,0.329054343175011,0,0,0.311082584510056,0.00342319212665811,0,0,0,0,0,0,0
"Smith, Burch",572143,641,0,0,0.185647425897036,0.146645865834633,0,0,0,0.293291731669267,0,0,0.36817472698908,0.0062402496099844,0,0,0,0,0,0,0
"Tepera, Ryan",572193,465,0,0,0.0709677419354839,0,0,0,0.391397849462366,0.36989247311828,0,0,0,0,0,0,0,0,0,0.167741935483871,0
"Valdez, Jose",572308,157,0,0,0.0573248407643312,0,0,0,0,0.630573248407643,0,0,0,0,0,0,0,0,0,0.312101910828025,0
"Flores, Kendry",572309,201,0,0,0.0945273631840796,0,0,0,0.208955223880597,0.203980099502488,0,0,0.253731343283582,0.0199004975124378,0,0,0,0,0,0.218905472636816,0
"Erlin, Robbie",572362,2038,0,0,0.152109911678116,0.190873405299313,0,0,0,0.37144259077527,0,0,0.235034347399411,0.00196270853778214,0,0,0,0,0,0.048577036310108,0
"VerHagen, Drew",572403,487,0,0,0.0513347022587269,0.248459958932238,0,0,0,0.503080082135524,0,0,0.180698151950719,0.0164271047227926,0,0,0,0,0,0,0
"Burgos, Hiram",572744,534,0,0,0.162921348314607,0.222846441947566,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.114232209737828,0
"Butler, Eddie",572750,1612,0,0,0.153225806451613,0.0409429280397022,0,0.00124069478908189,0,0.437965260545906,0,0,0.207816377171216,0.010545905707196,0,0,0.000620347394540943,0,0,0.147642679900744,0
"Butler, Keith",572751,387,0,0,0.253229974160207,0.170542635658915,0,0,0,0.0387596899224806,0,0,0,0,0,0,0,0,0.537467700258398,0,0
"Cravy, Tyler",572788,761,0,0,0.199737187910644,0.0985545335085414,0,0,0,0.467805519053876,0,0,0.0604467805519054,0.00525624178712221,0,0,0,0,0,0.168199737187911,0
"Dennick, Ryan",572810,94,0,0,0.127659574468085,0,0,0,0,0.542553191489362,0,0,0,0,0,0,0,0,0,0.329787234042553,0
"Dunning, Jake",572827,400,0,0,0.085,0,0,0,0,0.4075,0,0,0,0.01,0,0,0,0,0.2075,0.29,0
"Edgin, Josh",572831,895,0,0,0.0558659217877095,0.0826815642458101,0,0.00223463687150838,0,0.541899441340782,0,0,0.0458100558659218,0.0111731843575419,0,0,0,0,0,0.260335195530726,0
"Greene, Shane",572888,2689,0,0,0.0676831535886947,0.134250650799554,0,0,0,0.149869840089252,0,0,0.314986984008925,0.00595016734845668,0,0,0.000743770918557084,0,0.0379323168464113,0.288583116400149,0
"Greenwood, Nick",572889,495,0,0,0.232323232323232,0.0282828282828283,0,0,0,0.0828282828282828,0,0,0,0.00808080808080808,0,0,0,0,0.519191919191919,0.129292929292929,0
"Irwin, Phil",572947,176,0,0,0.0965909090909091,0.3125,0,0,0.0397727272727273,0.488636363636364,0,0,0.0625,0,0,0,0,0,0,0,0
"Keuchel, Dallas",572971,9113,0,0,0.138044551739274,0.0149237353231647,0,0,0.0558542741139032,0.218259629101284,0,0,0.293097772413036,0.00175573356743114,0,0,0.000219466695928893,0,0.0716558762207835,0.206188960825195,0
"Morin, Mike",573046,1466,0,0,0.284447476125512,0,0,0,0,0.399727148703956,0,0,0.0559345156889495,0.0218281036834925,0,0,0,0,0,0.23806275579809,0
"Nuno, Vidal",573064,4348,0,0,0.129254829806808,0.113845446182153,0,0,0,0.271849126034959,0,0,0.157313707451702,0.0016099356025759,0,0,0.000459981600735971,0,0,0.325666973321067,0
"Ramos, A.J.",573109,3552,0,0,0.17454954954955,0.09375,0,0.000281531531531532,0.0112612612612613,0.509572072072072,0,0,0.0185810810810811,0.0106981981981982,0,0,0,0,0,0.181306306306306,0
"Rosscup, Zac",573127,933,0,0.00107181136120043,0,0.00214362272240086,0,0,0,0.532690246516613,0,0,0.12433011789925,0.00857449088960343,0,0,0,0,0,0.331189710610932,0
"Straily, Dan",573185,3631,0,0,0.117047645276783,0.026438997521344,0,0,0,0.505645827595704,0,0,0.0762875240980446,0.000550812448361333,0,0,0.000826218672541999,0,0,0.273202974387221,0
"Stroman, Marcus",573186,2455,0,0,0.0773930753564155,0.15071283095723,0,0,0.122606924643585,0.347046843177189,0,0,0.217922606924644,0.00162932790224033,0,0,0,0,0,0.0826883910386965,0
"Thielbar, Caleb",573204,1551,0,0,0.0431979368149581,0.0599613152804642,0,0,0,0.334622823984526,0,0,0.322372662798195,0.011605415860735,0,0,0,0,0,0.228239845261122,0
"Wilk, Adam",573244,35,0,0,0.342857142857143,0.0571428571428571,0,0,0,0.0285714285714286,0,0,0.485714285714286,0,0,0,0,0,0,0.0857142857142857,0
"Goody, Nick",580792,122,0,0,0.0245901639344262,0,0,0,0,0.532786885245902,0,0,0,0,0,0,0,0,0,0.442622950819672,0
"Achter, A.J.",592091,397,0,0,0.206549118387909,0,0,0,0.0831234256926952,0.488664987405542,0,0,0.035264483627204,0.00251889168765743,0,0,0.00251889168765743,0,0,0.181360201511335,0
"Allen, Cody",592102,3479,0,0.00488646162690428,0.00258695027306697,0.094854843345789,0,0,0,0.647025007185973,0,0,0,0.00804828973843058,0.242023569991377,0,0.000574877838459327,0,0,0,0
"Bedrosian, Cam",592135,1040,0,0,0.0355769230769231,0,0,0,0.0798076923076923,0.650961538461538,0,0,0,0.0115384615384615,0,0,0,0,0,0.222115384615385,0
"Burawa, Danny",592181,218,0,0,0,0,0,0,0,0.0137614678899083,0,0,0.293577981651376,0,0,0,0,0,0.403669724770642,0.288990825688073,0
"Claudio, Alex",592222,455,0,0,0.195604395604396,0.107692307692308,0,0,0,0,0,0,0,0.0175824175824176,0,0,0,0,0.417582417582418,0.261538461538462,0
"Cumpton, Brandon",592238,1562,0,0,0.0813060179257362,0,0,0,0,0.00128040973111396,0,0,0,0.00512163892445583,0,0,0.00128040973111396,0,0.704865556978233,0.206145966709347,0
"Darnell, Logan",592244,394,0,0,0.190355329949239,0.065989847715736,0,0,0,0.109137055837563,0,0,0,0,0,0,0,0,0.436548223350254,0.197969543147208,0
"Foltynewicz, Mike",592314,1806,0,0,0.0426356589147287,0.118493909191584,0,0,0,0.490586932447398,0,0,0.224252491694352,0,0,0,0,0,0,0.124031007751938,0
"Garcia, Jason",592329,493,0,0,0.0831643002028398,0,0,0,0,0.336713995943205,0,0,0.304259634888438,0.00405679513184584,0,0,0,0,0,0.271805273833671,0
"Gausman, Kevin",592332,4623,0,0.000216309755569976,0,0,0,0,0,0.664719878866537,0.134112048453385,0.0808998485831711,0.0246593121349773,0.00194678780012979,0,0,0.000216309755569976,0,0,0.0932295046506597,0
"Goeddel, Erik",592340,595,0,0,0.196638655462185,0.210084033613445,0,0,0,0.573109243697479,0,0,0,0.0201680672268908,0,0,0,0,0,0,0
"Goforth, David",592341,398,0,0,0.0050251256281407,0.00251256281407035,0,0,0,0.291457286432161,0,0,0.253768844221106,0.0201005025125628,0,0,0,0,0,0.42713567839196,0
"Gonzalez, Chi Chi",592346,1048,0,0,0.0906488549618321,0.0438931297709924,0,0,0.00190839694656489,0.509541984732824,0,0,0.144083969465649,0.00381679389312977,0,0,0,0,0,0.206106870229008,0
"Gray, Jon",592351,680,0,0,0.167647058823529,0,0,0,0,0.623529411764706,0,0,0.00441176470588235,0.00735294117647059,0,0,0.00294117647058824,0,0,0.194117647058824,0
"Hembree, Heath",592390,700,0,0,0.0485714285714286,0.00428571428571429,0,0,0.0342857142857143,0.692857142857143,0,0,0.00285714285714286,0.0171428571428571,0,0,0,0,0,0.2,0
"Hill, Taylor",592398,353,0,0,0.0793201133144476,0.0509915014164306,0,0,0,0.1671388101983,0,0,0,0.0113314447592068,0,0,0,0,0.461756373937677,0.229461756373938,0
"Jackson, Luke",592426,110,0,0,0.0636363636363636,0.263636363636364,0,0,0,0.672727272727273,0,0,0,0,0,0,0,0,0,0,0
"Kahnle, Tommy",592454,1769,0,0,0.267382702091577,0.000565291124929339,0,0,0.0322215941209723,0.575466365178067,0,0,0.0339174674957603,0.00508762012436405,0,0,0,0,0,0.0853589598643301,0
"Kickham, Mike",592464,612,0,0,0.0866013071895425,0.0571895424836601,0,0,0,0.488562091503268,0,0,0.0751633986928105,0.0130718954248366,0,0,0,0,0,0.279411764705882,0
"Mariot, Michael",592527,524,0,0,0.120229007633588,0.0362595419847328,0,0,0.0114503816793893,0.261450381679389,0,0,0.354961832061069,0.00763358778625954,0,0,0,0,0,0.208015267175573,0
"Martin, Cody",592533,498,0,0,0.00401606425702811,0.140562248995984,0,0,0.0662650602409639,0.594377510040161,0,0,0.0240963855421687,0,0,0,0,0,0,0.170682730923695,0
"Morris, Akeel",592570,25,0,0,0.24,0,0,0,0,0.56,0,0,0.12,0,0,0,0,0,0,0.08,0
"Nicolino, Justin",592593,1046,0,0,0.176864244741874,0.0803059273422562,0,0,0.176864244741874,0.561185468451243,0,0,0,0.00478011472275335,0,0,0,0,0,0,0
"Osich, Josh",592612,459,0,0,0.16557734204793,0,0,0,0.368191721132898,0.459694989106754,0,0,0.0065359477124183,0,0,0,0,0,0,0,0
"Ray, Robbie",592662,2803,0,0,0.123795932929005,0.0121298608633607,0,0,0,0.611844452372458,0,0,0.0816981805208705,0.00178380306814128,0,0,0,0,0,0.168747770246165,0
"Reed, Addison",592665,3072,0,0,0.0279947916666667,0,0,0,0.009765625,0.625,0,0,0.0244140625,0.0123697916666667,0,0,0.0009765625,0,0,0.299479166666667,0
"Riefenhauser, C.J.",592677,352,0,0,0.122159090909091,0,0,0,0,0.403409090909091,0,0,0,0.0113636363636364,0,0,0,0,0,0.463068181818182,0
"Ruffin, Chance",592704,185,0,0,0.0648648648648649,0.167567567567568,0,0,0,0.362162162162162,0,0,0.210810810810811,0.0216216216216216,0,0,0,0,0,0.172972972972973,0
"Rumbelow, Nick",592705,280,0,0,0.292857142857143,0.125,0,0,0,0.564285714285714,0,0,0,0.0142857142857143,0,0,0.00357142857142857,0,0,0,0
"Sanchez, Aaron",592717,1893,0,0,0.0480718436344427,0.126254622292657,0,0.000528262017960909,0,0.172741679873217,0,0,0.634970945589012,0.00158478605388273,0,0,0,0,0,0.0158478605388273,0
"Shreve, Chasen",592741,1310,0,0,0.305343511450382,0,0,0,0,0.527480916030534,0,0,0,0.00458015267175573,0,0,0,0,0,0.162595419847328,0
"Smyly, Drew",592767,4983,0,0,0.0401364639775236,0,0,0,0.182420228777845,0.350792695163556,0,0,0.181015452538631,0.00180614087898856,0,0,0,0,0,0.243829018663456,0
"Stites, Matt",592781,734,0,0,0.0831062670299728,0,0,0,0,0.666212534059946,0,0,0.00544959128065395,0.00544959128065395,0,0,0,0,0,0.239782016348774,0
"Syndergaard, Noah",592789,2380,0,0,0.141176470588235,0.218067226890756,0,0,0,0.380672268907563,0,0,0.000840336134453782,0.00336134453781513,0,0,0,0,0.234033613445378,0.0218487394957983,0
"Thornburg, Tyler",592804,2223,0,0,0.181736392262708,0.233468286099865,0,0,0.00449842555105713,0.575348627980207,0,0,0,0.00404858299595142,0,0,0.000899685110211426,0,0,0,0
"Tuivailala, Sam",592815,304,0,0,0,0.118421052631579,0,0,0,0.631578947368421,0,0,0.00986842105263158,0.00328947368421053,0,0,0,0,0,0.236842105263158,0
"Velasquez, Vincent",592826,976,0,0,0.0727459016393443,0.172131147540984,0,0,0,0.685450819672131,0,0,0,0,0,0,0.00102459016393443,0,0,0.0686475409836066,0
"Walker, Taijuan",592836,3487,0,0,0.00315457413249211,0.0889016346429596,0,0,0.0914826498422713,0.618870088901635,0,0.168626326355033,0.0269572698594781,0.00143389733295096,0,0,0.000573558933180384,0,0,0,0
"Wilson, Tyler",592869,520,0,0,0.0788461538461538,0.221153846153846,0,0,0.0153846153846154,0.538461538461538,0,0,0.142307692307692,0.00384615384615385,0,0,0,0,0,0,0
"Wojciechowski, Asher",592879,311,0,0,0.128617363344051,0,0,0,0.0803858520900322,0.598070739549839,0,0,0,0,0,0,0,0,0,0.192926045016077,0
"Feliz, Michael",593140,174,0,0,0.0517241379310345,0.00574712643678161,0,0,0.00574712643678161,0.672413793103448,0,0,0.0114942528735632,0,0,0,0,0,0,0.252873563218391,0
"Martinez, Carlos",593372,4687,0,0,0.136974610625133,0.24941327074888,0,0,0,0.368252613612119,0,0,0.236825261361212,0.00768081928739065,0,0,0.000853424365265628,0,0,0,0
"Montas, Frankie",593423,285,0,0,0.0105263157894737,0,0,0,0.00350877192982456,0.592982456140351,0,0,0,0.00350877192982456,0,0,0,0,0,0.389473684210526,0
"Neris, Hector",593576,690,0,0,0.00869565217391304,0.00144927536231884,0,0,0,0.3,0,0.234782608695652,0.27536231884058,0,0,0,0.00144927536231884,0,0,0.178260869565217,0
"De Los Santos, Abel",593582,31,0,0,0.193548387096774,0.225806451612903,0,0,0,0.387096774193548,0,0,0.193548387096774,0,0,0,0,0,0,0,0
"Rodriguez, Eduardo",593958,2005,0,0,0.196508728179551,0,0,0,0,0.664837905236908,0,0,0.0189526184538653,0.00199501246882793,0,0,0,0,0,0.117705735660848,0
"Anderson, Cody",594736,1293,0,0,0.22737819025522,0.0464037122969838,0,0,0.146171693735499,0.576952822892498,0,0,0,0.00309358081979892,0,0,0,0,0,0,0
"Asher, Alec",594742,501,0,0,0.121756487025948,0.0339321357285429,0,0,0,0.455089820359281,0,0,0.151696606786427,0,0,0,0,0,0,0.2375249500998,0
"Bochy, Brett",594762,107,0,0,0.0280373831775701,0.14018691588785,0,0,0.149532710280374,0.682242990654206,0,0,0,0,0,0,0,0,0,0,0
"Buchanan, Jake",594772,698,0,0,0.107449856733524,0.183381088825215,0,0,0,0.0372492836676218,0,0,0,0.00573065902578797,0,0,0.00143266475644699,0,0.488538681948424,0.17621776504298,0
"Cunniff, Brandon",594792,605,0,0,0.00495867768595041,0,0,0,0,0.489256198347107,0,0,0.137190082644628,0.0132231404958678,0,0,0.00165289256198347,0,0,0.353719008264463,0
"deGrom, Jacob",594798,5208,0,0,0.120967741935484,0.098310291858679,0,0,0,0.45794930875576,0,0,0.160138248847926,0.00307219662058372,0,0,0,0,0,0.159562211981567,0
"Ferrell, Jeff",594815,184,0,0,0.255434782608696,0.119565217391304,0,0,0,0.619565217391304,0,0,0.00543478260869565,0,0,0,0,0,0,0,0
"Gonzales, Marco",594835,683,0,0,0.275256222547584,0.0937042459736457,0,0,0,0,0,0,0,0.00292825768667643,0,0,0,0,0.575402635431918,0.0527086383601757,0
"Grace, Matt",594840,307,0,0,0.0423452768729642,0,0,0,0,0.00977198697068404,0,0,0,0.0228013029315961,0,0,0,0,0.716612377850163,0.208469055374593,0
"Hessler, Keith",594857,207,0,0,0.0289855072463768,0,0,0,0,0.695652173913043,0,0,0,0.00483091787439614,0,0,0,0,0,0.270531400966184,0
"O'Rourke, Ryan",594951,394,0,0,0.0913705583756345,0.00253807106598985,0,0,0,0.434010152284264,0,0,0.0177664974619289,0.0050761421319797,0,0,0,0,0,0.444162436548223,0.0050761421319797
"Roberts, Ken",594977,235,0,0,0.119148936170213,0.238297872340426,0,0,0.00425531914893617,0.638297872340426,0,0,0,0,0,0,0,0,0,0,0
"Rowen, Ben",594985,145,0,0,0.0137931034482759,0,0,0,0,0,0,0,0,0.0758620689655172,0,0,0,0,0.717241379310345,0.193103448275862,0
"Ryan, Kyle",594986,1054,0,0,0.0882352941176471,0.0768500948766603,0,0,0.256166982922201,0.353889943074004,0,0,0,0,0,0,0,0,0.224857685009488,0,0
"Sadler, Casey",594987,235,0,0,0.051063829787234,0,0,0,0,0.0127659574468085,0,0,0,0,0,0,0,0,0.761702127659574,0.174468085106383,0
"Smith, Josh",595001,661,0,0.00151285930408472,0.104387291981846,0.145234493192133,0,0,0,0.45839636913767,0,0,0.0302571860816944,0.0136157337367625,0,0,0.00302571860816944,0,0,0.24357034795764,0
"Treinen, Blake",595014,1763,0,0.000567214974475326,0.027793533749291,0,0,0,0,0.0601247872943846,0,0,0,0.0141803743618832,0,0,0,0,0.666477595008508,0.230856494611458,0
"Whitley, Chase",595032,1585,0,0,0.234700315457413,0.0189274447949527,0,0,0,0.319242902208202,0,0,0.126182965299685,0,0,0,0,0,0,0.300946372239748,0
"Eickhoff, Jerad",595191,739,0,0,0.0690121786197564,0.192151556156969,0,0,0,0.493910690121786,0,0,0.0866035182679296,0,0,0,0,0,0,0.158322056833559,0
"Hall, Cody",595235,152,0,0,0.289473684210526,0,0,0,0,0.585526315789474,0,0,0,0,0,0,0,0,0,0.125,0
"Maness, Seth",595307,2958,0,0,0.191345503718729,0.0199459093982421,0,0,0,0.161933739012847,0,0,0,0.0179175118323191,0,0,0,0,0.522650439486139,0.0862068965517241,0
"Rearick, Chris",595371,58,0,0,0.0172413793103448,0,0,0,0,0.568965517241379,0,0,0,0,0,0,0,0,0,0.413793103448276,0
"Tracy, Matt",595441,39,0,0,0.0512820512820513,0.0769230769230769,0,0,0,0.307692307692308,0,0,0.307692307692308,0,0,0,0,0,0,0.256410256410256,0
"Winkler, Daniel",595465,33,0,0,0.0606060606060606,0,0,0,0.515151515151515,0.0606060606060606,0,0,0.0606060606060606,0,0,0,0,0,0,0.303030303030303,0
"Cole, A.J.",595918,154,0,0,0.201298701298701,0.051948051948052,0,0,0,0.564935064935065,0,0,0.0714285714285714,0.025974025974026,0,0,0.00649350649350649,0,0,0.0779220779220779,0
"Norris, Daniel",596057,1173,0,0,0.159420289855072,0.100596760443308,0,0,0,0.59079283887468,0,0,0,0,0,0,0,0,0,0.149190110826939,0
"Owens, Henry",596064,951,0,0,0.249211356466877,0.10515247108307,0,0,0,0.593059936908517,0,0,0,0,0,0,0,0,0,0.0525762355415352,0
"Ogando, Nefi",596331,84,0,0,0.0119047619047619,0,0,0,0,0.523809523809524,0,0,0.0476190476190476,0,0,0,0,0,0,0.416666666666667,0
"Barnes, Matt",598264,947,0,0,0.160506863780359,0.219640971488912,0,0.00105596620908131,0,0.618796198521647,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Brian",598271,87,0,0,0.0114942528735632,0.413793103448276,0,0,0,0.413793103448276,0,0,0,0,0,0,0,0,0,0.160919540229885,0
"Ramirez, Noe",598287,249,0,0,0.240963855421687,0.21285140562249,0,0,0,0.0321285140562249,0,0,0.240963855421687,0,0,0,0,0,0.273092369477912,0,0
"Campos, Leonel",599998,150,0,0,0.06,0,0,0,0,0.546666666666667,0,0,0.0466666666666667,0,0,0,0,0,0,0.346666666666667,0
"Almonte, Miguel",602083,185,0,0,0.286486486486487,0.172972972972973,0,0,0,0.394594594594595,0,0,0.145945945945946,0,0,0,0,0,0,0,0
"Bassitt, Chris",605135,2031,0,0,0.0704086656819301,0.157065484982767,0,0,0,0.190546528803545,0,0,0,0.00196947316592811,0,0,0.000984736582964057,0,0.353520433284096,0.225504677498769,0
"Bradley, Archie",605151,643,0,0,0.0279937791601866,0.241057542768274,0,0,0,0.724727838258165,0,0,0,0.00622083981337481,0,0,0,0,0,0,0
"Brooks, Aaron",605156,972,0,0,0.207818930041152,0.0411522633744856,0,0,0,0.450617283950617,0,0,0.150205761316872,0,0,0,0.00102880658436214,0,0,0.14917695473251,0
"Capps, Carter",605169,1851,0.000540248514316586,0,0.0205294435440303,0,0,0.000540248514316586,0,0.652079956780119,0,0,0.0248514316585629,0.00648298217179903,0.118854673149649,0,0.00270124257158293,0,0,0.173419773095624,0
"Chafin, Andrew",605177,1430,0,0,0.0328671328671329,0,0,0.000699300699300699,0,0.306293706293706,0,0,0.0027972027972028,0.013986013986014,0,0,0,0,0.385314685314685,0.258041958041958,0
"Davies, Zach",605200,539,0,0,0.24860853432282,0.0834879406307978,0,0,0,0.00185528756957328,0,0,0.447124304267161,0,0,0,0,0,0.183673469387755,0.0352504638218924,0
"Edwards, Carl",605218,71,0,0,0.0140845070422535,0.323943661971831,0,0,0,0.661971830985915,0,0,0,0,0,0,0,0,0,0,0
"Faulkner, Andrew",605226,154,0,0,0.0909090909090909,0.220779220779221,0,0,0,0.662337662337662,0,0,0,0.025974025974026,0,0,0,0,0,0,0
"Fernandez, Jose",605228,4386,0,0.000227998176014592,0.0971272229822161,0.337665298677611,0.000227998176014592,0,0,0.492932056543548,0,0,0.06703146374829,0.00478796169630643,0,0,0,0,0,0,0
"Finnegan, Brandon",605232,872,0,0,0.0768348623853211,0,0,0,0,0.0149082568807339,0,0.00114678899082569,0,0,0,0,0,0,0.706422018348624,0.200688073394495,0
"Houser, Adrian",605288,35,0,0,0.0571428571428571,0.114285714285714,0,0,0,0.828571428571429,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Erik",605304,1596,0,0,0.0595238095238095,0.0676691729323308,0,0,0,0.566416040100251,0,0,0.0388471177944862,0,0,0,0.0025062656641604,0,0,0.264411027568922,0.0006265664160401
"Kela, Keone",605309,1031,0,0.005819592628516,0.10184287099903,0.312318137730359,0,0,0,0.553831231813773,0,0,0.0252182347235693,0,0,0,0.000969932104752667,0,0,0,0
"Knudson, Guido",605317,119,0,0,0.0252100840336134,0,0,0,0,0.596638655462185,0,0,0,0.0336134453781513,0,0,0,0,0,0.34453781512605,0
"Leathersich, Jack",605333,227,0,0,0.0352422907488987,0.110132158590308,0,0,0,0.854625550660793,0,0,0,0,0,0,0,0,0,0,0
"Lindgren, Jacob",605338,116,0,0,0,0,0,0,0,0.0603448275862069,0,0,0,0,0,0,0,0,0.560344827586207,0.379310344827586,0
